CLSD, phase1, 2023-11-07, 
HCWB, phase1, 2023-11-08, 
IMTX, phase1, 2023-11-08, 
REPL, phase1, 2023-11-08, 
PHIO, phase1, 2023-11-09, 
AZN, phase1, 2023-11-09, 
IKNA, phase1, 2023-11-09, 
PCVX, phase1, 2023-11-09, 
VOR, phase1, 2023-11-09, 
ATXS, phase1, 2023-11-10, 
OCGN, phase1, 2023-11-10, 
EXEL, phase1, 2023-11-10, 
LYEL, phase1, 2023-11-10, 
LGVN, phase1, 2023-11-11, 
LLY, phase1, 2023-11-12, 
VERV, phase1, 2023-11-12, 
ZLDPF, phase1, 2023-11-12, 
STRO, phase1, 2023-11-13, 
TNGX, phase0, 2023-11-13, 
AMRN, phase1, 2023-11-13, 
ANNX, phase1, 2023-11-13, 
EQ, phase1, 2023-11-13, 
LPCN, phase1, 2023-11-13, 
AFMD, phase1, 2023-11-14, 
OCEA, phase0, 2023-11-14, 
AIM, phase1, 2023-11-14, 
RPTX, phase0, 2023-11-15, 
ATHA, phase0, 2023-11-15, 
ALPMY, phase1, 2023-11-16, 
KRTX, phase1, 2023-11-16, 
INAB, phase1, 2023-11-20, 
PMN, phase1, 2023-11-20, 
GLMD, phase1, 2023-11-20, 
GILD, phase1, 2023-11-20, 
HOOK, phase1, 2023-11-20, 
MRUS, phase1, 2023-11-27, 
NMRA, phase1, 2023-11-27, 
ARCT, phase1, 2023-11-27, 
IMVT, phase1, 2023-11-28, 
RLYB, phase1, 2023-11-28, 
ERAS, phase1, 2023-11-28, 
JNJ, phase1, 2023-11-28, 
DRTS, phase1, 2023-11-28, 
PHGE, phase1, 2023-11-29, 
SABS, phase1, 2023-11-29, 
TSHA, phase1, 2023-11-29, 
DYAI, phase1, 2023-11-29, 
ENTX, phase1, 2023-11-29, 
BNTC, phase1, 2023-11-30, 
LTRN, phase1, 2023-11-30, 
TARA, phase1, 2023-11-30, 
GANX, phase0, 2023-12-01, 
STOK, phase1, 2023-12-01, 
STOK, phase1, 2023-12-01, 
STOK, phase1, 2023-12-01, 
STOK, phase1, 2023-12-01, 
VIRX, phase1, 2023-12-04, 
PBLA, phase0, 2023-12-04, 
REPL, phase1, 2023-12-05, 
CMND, phase0, 2023-12-05, 
SPRC, phase0, 2023-12-05, 
PFE, phase1, 2023-12-05, 
ARVN, phase1, 2023-12-05, 
ZVSA, phase0, 2023-12-06, 
ANIX, phase1, 2023-12-06, 
PRTC, phase1, 2023-12-07, 
REGN, phase1, 2023-12-07, 
ONCY, phase1, 2023-12-07, 
ALGS, phase1, 2023-12-07, 
XLO, phase1, 2023-12-07, 
EFTR, phase1, 2023-12-08, 
ACLX, phase1, 2023-12-08, 
GILD, phase1, 2023-12-08, 
ONTX, phase0, 2023-12-08, 
ALLO, phase1, 2023-12-09, 
ABBV, phase1, 2023-12-09, 
GMAB, phase1, 2023-12-09, 
APTO, phase1, 2023-12-09, 
